timestamp,request_id,cpu_utilization,bw_utilization,mem_utilization
2025-12-03T16:59:09.149305,REQ_318,0.3129,0.0361,0.2958
2025-12-03T16:59:09.188796,REQ_318,0.3129,0.0361,0.2958
2025-12-03T16:59:09.484605,REQ_318,0.3129,0.0361,0.2958
2025-12-03T16:59:09.521584,REQ_318,0.3129,0.0361,0.2958
2025-12-03T16:59:09.559707,REQ_324,0.3129,0.0339,0.2958
2025-12-03T16:59:09.595461,REQ_324,0.3129,0.0356,0.2958
2025-12-03T16:59:09.897363,REQ_324,0.3129,0.0356,0.2958
2025-12-03T16:59:09.934718,REQ_324,0.3129,0.0356,0.2958
2025-12-03T16:59:09.971383,REQ_324,0.3129,0.0356,0.2958
2025-12-03T16:59:10.010321,REQ_325,0.3129,0.0375,0.2958
2025-12-03T16:59:10.339732,REQ_325,0.3129,0.0375,0.2958
2025-12-03T16:59:10.376609,REQ_325,0.3129,0.0394,0.2958
2025-12-03T16:59:10.413978,REQ_325,0.3129,0.0394,0.2958
2025-12-03T16:59:10.450303,REQ_325,0.3129,0.0394,0.2958
2025-12-03T16:59:10.746675,REQ_330,0.3129,0.0394,0.2958
2025-12-03T16:59:10.785183,REQ_330,0.3129,0.0394,0.2958
2025-12-03T16:59:10.824285,REQ_330,0.3129,0.0394,0.2958
2025-12-03T16:59:10.864768,REQ_330,0.3129,0.0394,0.2958
2025-12-03T16:59:11.160705,REQ_330,0.3129,0.0394,0.2958
2025-12-03T16:59:11.198447,REQ_337,0.3129,0.0394,0.2958
2025-12-03T16:59:11.235569,REQ_337,0.3129,0.0394,0.2958
2025-12-03T16:59:11.272608,REQ_337,0.3129,0.0394,0.2958
2025-12-03T16:59:11.567487,REQ_337,0.3129,0.0394,0.2958
2025-12-03T16:59:11.606232,REQ_337,0.3129,0.0394,0.2958
2025-12-03T16:59:11.645271,REQ_339,0.3129,0.0364,0.2958
2025-12-03T16:59:11.684129,REQ_339,0.3129,0.0364,0.2958
2025-12-03T16:59:11.980543,REQ_339,0.3129,0.0375,0.2958
2025-12-03T16:59:12.017407,REQ_339,0.3129,0.0375,0.2958
2025-12-03T16:59:12.055520,REQ_339,0.3129,0.0375,0.2958
2025-12-03T16:59:12.094253,REQ_346,0.3129,0.0375,0.2958
2025-12-03T16:59:12.391411,REQ_346,0.3129,0.0375,0.2958
2025-12-03T16:59:12.431652,REQ_346,0.3129,0.0375,0.2958
2025-12-03T16:59:12.471092,REQ_346,0.3129,0.0375,0.2958
2025-12-03T16:59:12.509598,REQ_346,0.3129,0.0375,0.2958
2025-12-03T16:59:12.812524,REQ_349,0.3129,0.0353,0.2958
2025-12-03T16:59:12.850591,REQ_349,0.3129,0.0353,0.2958
2025-12-03T16:59:12.887530,REQ_349,0.3129,0.0353,0.2958
2025-12-03T16:59:12.926569,REQ_349,0.3129,0.0353,0.2958
2025-12-03T16:59:13.226876,REQ_349,0.3129,0.0353,0.2958
2025-12-03T16:59:13.264454,REQ_353,0.3129,0.0353,0.2958
2025-12-03T16:59:13.301527,REQ_353,0.3129,0.0353,0.2958
2025-12-03T16:59:13.337564,REQ_353,0.3129,0.0353,0.2958
2025-12-03T16:59:13.632544,REQ_353,0.3129,0.0353,0.2958
2025-12-03T16:59:13.670033,REQ_353,0.3129,0.0353,0.2958
2025-12-03T16:59:13.709703,REQ_357,0.3129,0.0372,0.2958
2025-12-03T16:59:13.748045,REQ_357,0.3129,0.0372,0.2958
2025-12-03T16:59:14.051817,REQ_357,0.3129,0.0372,0.2958
2025-12-03T16:59:14.089475,REQ_357,0.3129,0.0372,0.2958
2025-12-03T16:59:14.127763,REQ_357,0.3129,0.0372,0.2958
2025-12-03T16:59:14.166475,REQ_361,0.3129,0.0372,0.2958
2025-12-03T16:59:14.470489,REQ_361,0.3129,0.0372,0.2958
2025-12-03T16:59:14.518832,REQ_361,0.3129,0.0383,0.2958
2025-12-03T16:59:14.565792,REQ_361,0.3129,0.0383,0.2958
2025-12-03T16:59:14.608810,REQ_361,0.3129,0.0383,0.2958
2025-12-03T16:59:14.933311,REQ_366,0.3129,0.0383,0.2958
2025-12-03T16:59:14.974291,REQ_366,0.3129,0.0383,0.2958
2025-12-03T16:59:15.014308,REQ_366,0.3129,0.0383,0.2958
2025-12-03T16:59:15.055366,REQ_366,0.3129,0.0383,0.2958
2025-12-03T16:59:15.355681,REQ_366,0.3129,0.0383,0.2958
2025-12-03T16:59:15.404703,REQ_371,0.3152,0.0389,0.3024
2025-12-03T16:59:15.440527,REQ_371,0.3152,0.0389,0.3024
2025-12-03T16:59:15.479005,REQ_371,0.3152,0.0389,0.3024
2025-12-03T16:59:15.785209,REQ_371,0.3152,0.0406,0.3024
2025-12-03T16:59:15.822315,REQ_371,0.3152,0.0406,0.3024
2025-12-03T16:59:15.859705,REQ_375,0.3152,0.0350,0.3024
2025-12-03T16:59:15.898450,REQ_375,0.3152,0.0394,0.3024
2025-12-03T16:59:16.195528,REQ_375,0.3183,0.0394,0.3071
2025-12-03T16:59:16.235320,REQ_375,0.3183,0.0394,0.3071
2025-12-03T16:59:16.272435,REQ_375,0.3183,0.0394,0.3071
2025-12-03T16:59:16.309602,REQ_377,0.3183,0.0411,0.3071
2025-12-03T16:59:16.627570,REQ_377,0.3183,0.0411,0.3071
2025-12-03T16:59:16.667874,REQ_377,0.3205,0.0411,0.3107
2025-12-03T16:59:16.709734,REQ_377,0.3205,0.0411,0.3107
2025-12-03T16:59:16.749731,REQ_377,0.3205,0.0411,0.3107
2025-12-03T16:59:17.075481,REQ_379,0.3174,0.0411,0.3060
2025-12-03T16:59:17.116944,REQ_379,0.3174,0.0411,0.3060
2025-12-03T16:59:17.160731,REQ_379,0.3174,0.0411,0.3060
2025-12-03T16:59:17.200724,REQ_379,0.3174,0.0411,0.3060
2025-12-03T16:59:17.508972,REQ_379,0.3174,0.0411,0.3060
2025-12-03T16:59:17.547178,REQ_382,0.3174,0.0361,0.3060
2025-12-03T16:59:17.585738,REQ_382,0.3174,0.0378,0.3060
2025-12-03T16:59:17.629466,REQ_382,0.3174,0.0378,0.3060
2025-12-03T16:59:17.982643,REQ_382,0.3174,0.0378,0.3060
2025-12-03T16:59:18.027773,REQ_382,0.3174,0.0378,0.3060
2025-12-03T16:59:18.069739,REQ_388,0.3174,0.0378,0.3060
2025-12-03T16:59:18.109371,REQ_388,0.3174,0.0378,0.3060
2025-12-03T16:59:18.420236,REQ_388,0.3174,0.0378,0.3060
2025-12-03T16:59:18.461279,REQ_388,0.3174,0.0378,0.3060
2025-12-03T16:59:18.499761,REQ_388,0.3174,0.0378,0.3060
2025-12-03T16:59:18.539737,REQ_396,0.3259,0.0397,0.3089
2025-12-03T16:59:18.852527,REQ_396,0.3259,0.0397,0.3089
2025-12-03T16:59:18.892840,REQ_396,0.3259,0.0417,0.3089
2025-12-03T16:59:18.933750,REQ_396,0.3259,0.0417,0.3089
2025-12-03T16:59:18.971732,REQ_396,0.3259,0.0417,0.3089
2025-12-03T16:59:19.286682,REQ_398,0.3259,0.0400,0.3089
2025-12-03T16:59:19.326698,REQ_398,0.3259,0.0400,0.3089
2025-12-03T16:59:19.365453,REQ_398,0.3259,0.0400,0.3089
2025-12-03T16:59:19.405783,REQ_398,0.3259,0.0400,0.3089
