episode,reward,acceptance_rate,blocking_rate,avg_cpu_util,avg_mem_util,avg_bw_util,backup_activation,backup_success
237,21.852999999999998,94.79553903345726,5.20446096654274,36.78571428571429,32.67857142857142,5.361111111111116,49.21752738654147,100.0
238,21.814000000000004,94.81481481481482,5.185185185185176,36.78571428571429,32.67857142857142,5.361111111111116,49.18160561184723,100.0
239,21.575,94.8339483394834,5.166051660516601,37.455357142857146,32.97619047619047,5.361111111111116,49.22360248447205,100.0
240,21.866000000000003,94.85294117647058,5.14705882352942,37.455357142857146,32.97619047619047,5.361111111111116,49.187935034802784,100.0
241,21.040000000000003,94.87179487179486,5.128205128205138,37.455357142857146,32.97619047619047,5.361111111111116,49.38366718027735,100.0
242,21.779000000000003,94.8905109489051,5.109489051094897,36.78571428571429,32.67857142857142,5.361111111111116,49.34765924788949,100.0
243,21.527,94.9090909090909,5.0909090909090935,36.78571428571429,32.67857142857142,5.361111111111116,49.38837920489297,100.0
244,21.253,94.92753623188406,5.072463768115938,36.78571428571429,32.67857142857142,5.361111111111116,49.581111957349584,100.0
245,21.840000000000003,94.94584837545126,5.054151624548737,36.78571428571429,32.67857142857142,5.361111111111116,49.54476479514416,100.0
246,21.792,94.96402877697841,5.0359712230215905,36.78571428571429,32.67857142857142,5.361111111111116,49.50869236583522,100.0
247,21.879,94.98207885304659,5.017921146953412,36.78571428571429,32.67857142857142,5.361111111111116,49.47289156626506,100.0
248,21.775000000000002,95.0,5.0,36.78571428571429,32.67857142857142,5.361111111111116,49.437359339834956,100.0
249,20.817999999999998,95.01779359430606,4.982206405693944,36.78571428571429,32.67857142857142,5.361111111111116,49.62630792227205,100.0
250,21.814000000000004,95.0354609929078,4.964539007092199,36.78571428571429,32.67857142857142,5.361111111111116,49.59046909903202,100.0
251,20.831,95.0530035335689,4.946996466431102,36.78571428571429,32.67857142857142,5.249999999999999,49.77744807121662,100.0
252,20.805,95.07042253521126,4.929577464788736,36.78571428571429,32.67857142857142,5.249999999999999,49.9630450849963,100.0
253,21.866,95.08771929824562,4.9122807017543835,36.78571428571429,32.67857142857142,5.249999999999999,49.92636229749632,100.0
254,21.479,95.1048951048951,4.895104895104893,36.78571428571429,32.67857142857142,5.249999999999999,50.03668378576669,100.0
255,22.105000000000004,95.1219512195122,4.878048780487802,36.78571428571429,32.67857142857142,5.249999999999999,49.92690058479532,100.0
256,22.105,95.13888888888889,4.861111111111114,36.78571428571429,32.67857142857142,5.249999999999999,49.817916970138384,100.0
257,21.879,95.15570934256056,4.844290657439444,36.78571428571429,32.67857142857142,5.361111111111116,49.782293178519595,100.0
258,22.014000000000003,95.17241379310344,4.827586206896555,36.78571428571429,32.67857142857142,5.361111111111116,49.67462039045553,100.0
259,21.792,95.1890034364261,4.8109965635738945,36.78571428571429,32.67857142857142,5.361111111111116,49.63976945244957,100.0
260,21.666000000000004,95.2054794520548,4.794520547945197,36.78571428571429,32.67857142857142,5.361111111111116,49.676956209619526,100.0
261,21.892000000000003,95.22184300341297,4.778156996587029,36.78571428571429,32.67857142857142,5.361111111111116,49.64234620886982,100.0
262,21.588,95.23809523809523,4.761904761904773,36.78571428571429,32.67857142857142,5.361111111111116,49.67925873129009,100.0
263,21.879000000000005,95.25423728813558,4.7457627118644155,36.78571428571429,32.67857142857142,5.361111111111116,49.64488636363637,100.0
264,21.579,95.27027027027027,4.729729729729726,36.78571428571429,32.67857142857142,5.361111111111116,49.681528662420384,100.0
265,21.692,95.28619528619528,4.71380471380472,36.78571428571429,32.67857142857142,5.361111111111116,49.7179125528914,100.0
266,21.579,95.30201342281879,4.6979865771812115,36.78571428571429,32.67857142857142,5.194444444444435,49.754040758959945,100.0
267,22.079,95.31772575250837,4.682274247491634,36.78571428571429,32.67857142857142,5.333333333333334,49.64985994397759,100.0
268,21.666,95.33333333333334,4.666666666666657,36.78571428571429,32.67857142857142,5.333333333333334,49.68597348220516,100.0
269,21.866000000000003,95.34883720930233,4.6511627906976685,36.78571428571429,32.67857142857142,5.333333333333334,49.65229485396384,100.0
270,21.453,95.36423841059603,4.63576158940397,36.78571428571429,32.67857142857142,5.333333333333334,49.68814968814969,100.0
271,21.779000000000003,95.37953795379538,4.620462046204622,36.78571428571429,32.67857142857142,5.333333333333334,49.65469613259669,100.0
272,21.679000000000002,95.39473684210526,4.60526315789474,36.78571428571429,32.67857142857142,5.416666666666659,49.69029593943565,100.0
273,20.892,95.40983606557377,4.590163934426229,36.78571428571429,32.67857142857142,5.416666666666659,49.862825788751714,100.0
274,22.092000000000002,95.42483660130719,4.575163398692808,36.78571428571429,32.67857142857142,5.416666666666659,49.760765550239235,100.0
275,22.104999999999997,95.43973941368078,4.560260586319217,36.78571428571429,32.67857142857142,5.416666666666659,49.65940054495913,100.0
276,22.053000000000004,95.45454545454545,4.545454545454547,36.78571428571429,32.67857142857142,5.416666666666659,49.55872369314325,100.0
277,22.092000000000002,95.46925566343042,4.530744336569583,36.78571428571429,32.67857142857142,5.416666666666659,49.45872801082544,100.0
278,22.105000000000004,95.48387096774194,4.516129032258064,36.78571428571429,32.67857142857142,5.416666666666659,49.35940660822657,100.0
279,20.805,95.4983922829582,4.501607717041793,36.78571428571429,32.67857142857142,5.416666666666659,49.52956989247312,100.0
280,21.779000000000003,95.51282051282051,4.487179487179489,36.78571428571429,32.67857142857142,5.527777777777776,49.497655726724716,100.0
281,21.879000000000005,95.52715654952077,4.472843450479232,36.78571428571429,32.67857142857142,5.527777777777776,49.46595460614152,100.0
282,21.666000000000004,95.54140127388536,4.458598726114644,36.78571428571429,32.67857142857142,5.527777777777776,49.50099800399202,100.0
283,20.778999999999996,95.55555555555556,4.444444444444443,36.78571428571429,32.67857142857142,5.527777777777776,49.6684350132626,100.0
284,22.092000000000002,95.56962025316456,4.430379746835442,36.78571428571429,32.67857142857142,5.527777777777776,49.5703899537343,100.0
285,21.353,95.58359621451105,4.416403785488953,36.78571428571429,32.67857142857142,5.527777777777776,49.670619235836625,100.0
286,21.405,95.59748427672956,4.40251572327044,36.78571428571429,32.67857142857142,5.527777777777776,49.770190413657254,100.0
287,21.34,95.61128526645768,4.388714733542315,36.78571428571429,32.67857142857142,5.527777777777776,49.86910994764398,100.0
288,21.866000000000003,95.625,4.375,36.78571428571429,32.67857142857142,5.527777777777776,49.83692106979778,100.0
289,21.653000000000002,95.6386292834891,4.361370716510905,36.78571428571429,32.67857142857142,5.305555555555552,49.86996098829649,100.0
290,22.027,95.65217391304348,4.347826086956516,36.78571428571429,32.67857142857142,5.305555555555552,49.77316915100454,100.0
291,21.553,95.6656346749226,4.3343653250774,36.78571428571429,32.67857142857142,5.527777777777776,49.8062015503876,100.0
292,21.640000000000004,95.67901234567901,4.320987654320987,36.78571428571429,32.67857142857142,5.527777777777776,49.839021249195106,100.0
293,21.618000000000002,95.6923076923077,4.307692307692307,36.78571428571429,32.67857142857142,5.527777777777776,49.87163029525032,100.0
294,21.427000000000003,95.70552147239265,4.294478527607353,36.78571428571429,32.67857142857142,5.305555555555552,49.96801023672425,100.0
295,21.805,95.71865443425077,4.281345565749234,36.78571428571429,32.67857142857142,5.305555555555552,49.93622448979592,100.0
296,21.405,95.73170731707317,4.268292682926827,36.78571428571429,32.67857142857142,5.305555555555552,50.03178639542276,100.0
297,21.592000000000002,95.74468085106383,4.255319148936167,36.78571428571429,32.67857142857142,5.472222222222223,50.06337135614702,100.0
298,21.814000000000004,95.75757575757575,4.242424242424249,36.78571428571429,32.67857142857142,5.472222222222223,50.03158559696779,100.0
299,21.866000000000003,95.77039274924472,4.229607250755279,36.78571428571429,32.67857142857142,5.472222222222223,50.0,100.0
